date|parish|commodity|variety source|low|high|most frequent|supply|grade
february_13_2021|Trelawny|coco|local|-|-|-|-|-
february_13_2021|Trelawny|cucumber|local|88|110|99|moderate|excellent
february_13_2021|Trelawny|dasheen|local|-|-|-|-|-
february_13_2021|Trelawny|escallion|local|-|-|-|-|-
february_13_2021|Trelawny|ginger|local|330|440|388.67|moderate|excellent
february_13_2021|Trelawny|green banana|local|-|-|-|-|-
february_13_2021|Trelawny|gungo peas|dry|-|-|-|-|-
february_13_2021|Trelawny|gungo peas|green|-|-|-|-|-
february_13_2021|Trelawny|honeydew melon|local|-|-|-|-|-
february_13_2021|Trelawny|irish potato|local|176|220|198|moderate|excellent
february_13_2021|Trelawny|lettuce|iceberg (local)|132|176|154|fair|excellent
february_13_2021|Trelawny|lettuce|other|-|-|-|-|-
february_13_2021|Trelawny|lettuce|romaine (local)|-|-|-|-|-
february_13_2021|Trelawny|okra|local|-|-|-|-|-
february_13_2021|Trelawny|onion|local|-|-|-|-|-
february_13_2021|Trelawny|pak choi|local|-|-|-|-|-
february_13_2021|Trelawny|papaya|local|88|110|99|moderate|excellent
february_13_2021|Trelawny|pepper|scotch bonnet|440|550|498.67|moderate|excellent
february_13_2021|Trelawny|pepper|west indian red|220|264|242|moderate|excellent
february_13_2021|Trelawny|pineapple|cow boy|-|-|-|-|-
february_13_2021|Trelawny|pineapple|md 2|-|-|-|-|-
february_13_2021|Trelawny|pineapple|sugar loaf|-|-|-|-|-
february_13_2021|Trelawny|plantain|green|-|-|-|-|-
february_13_2021|Trelawny|plantain|ripe|-|-|-|-|-
february_13_2021|Trelawny|pumpkin|local|88|110|99|fair|excellent
february_13_2021|Trelawny|sorrel|local|-|-|-|-|-
february_13_2021|Trelawny|string bean|local|-|-|-|-|-
february_13_2021|Trelawny|sweet pepper (green)|green house (local)|-|-|-|-|-
february_13_2021|Trelawny|sweet pepper (green)|local|154|220|187|moderate|excellent
february_13_2021|Trelawny|sweet pepper (red)|green house (local)|-|-|-|-|-
february_13_2021|Trelawny|sweet pepper (red)|local|-|-|-|-|-
february_13_2021|Trelawny|sweet pepper (yellow)|green house (local)|-|-|-|-|-
february_13_2021|Trelawny|sweet pepper (yellow)|local|-|-|-|-|-
february_13_2021|Trelawny|sweet potato|local|154|198|176|moderate|excellent
february_13_2021|Trelawny|thyme|local|-|-|-|-|-
february_13_2021|Trelawny|tomatoes(plummy)|local|-|-|-|-|-
february_13_2021|Trelawny|tomatoes(salad)|local|88|110|99|moderate|excellent
february_13_2021|Trelawny|watermelon|local|-|-|-|-|-
february_13_2021|Trelawny|yam|negro|-|-|-|-|-
february_13_2021|Trelawny|yam|sweet|-|-|-|-|-
february_13_2021|Trelawny|yam|white (lucea)|-|-|-|-|-
february_13_2021|Trelawny|yam|yellow|154|198|176|fair|excellent
february_13_2021|St. Ann|broccoli|local|-|-|-|-|-
february_13_2021|St. Ann|cabbage (green)|local|77|110|88|average|excellent
february_13_2021|St. Ann|cabbage (red)|local|-|-|-|-|-
february_13_2021|St. Ann|callaloo|shredded|-|-|-|-|-
february_13_2021|St. Ann|callaloo|whole|-|-|-|-|-
february_13_2021|St. Ann|cantaloupe|local|-|-|-|-|-
february_13_2021|St. Ann|carrot|local|176|220|198|average|excellent
february_13_2021|St. Ann|cauliflower|local|-|-|-|-|-
february_13_2021|St. Ann|coco|local|-|-|-|-|-
february_13_2021|St. Ann|cucumber|local|-|-|-|-|-
february_13_2021|St. Ann|dasheen|local|-|-|-|-|-
february_13_2021|St. Ann|escallion|local|-|-|-|-|-
february_13_2021|St. Ann|ginger|local|330|440|388.67|fair|excellent
february_13_2021|St. Ann|green banana|local|33|55|44|fair|excellent
february_13_2021|St. Ann|gungo peas|dry|-|-|-|-|-
february_13_2021|St. Ann|gungo peas|green|-|-|-|-|-
february_13_2021|St. Ann|honeydew melon|local|-|-|-|-|-
february_13_2021|St. Ann|irish potato|local|154|198|176|moderate|excellent
february_13_2021|St. Ann|lettuce|iceberg (local)|88|132|104.5|moderate|excellent
february_13_2021|St. Ann|lettuce|other|-|-|-|-|-
february_13_2021|St. Ann|lettuce|romaine (local)|176|220|198|scarce|excellent
february_13_2021|St. Ann|okra|local|-|-|-|-|-
february_13_2021|St. Ann|onion|local|-|-|-|-|-
february_13_2021|St. Ann|pak choi|local|44|66|55|moderate|excellent
february_13_2021|St. Ann|papaya|local|-|-|-|-|-
february_13_2021|St. Ann|pepper|scotch bonnet|396|550|462|scarce|excellent
february_13_2021|St. Ann|pepper|west indian red|220|330|271.33|moderate|excellent
february_13_2021|St. Ann|pineapple|cow boy|-|-|-|-|-
february_13_2021|St. Ann|pineapple|md 2|-|-|-|-|-
february_13_2021|St. Ann|pineapple|sugar loaf|-|-|-|-|-
february_13_2021|St. Ann|plantain|green|88|132|110|fair|excellent
february_13_2021|St. Ann|plantain|ripe|-|-|-|-|-
february_13_2021|St. Ann|pumpkin|local|132|176|154|scarce|excellent
february_13_2021|St. Ann|sorrel|local|-|-|-|-|-
february_13_2021|St. Ann|string bean|local|154|220|187|moderate|excellent
february_13_2021|St. Ann|sweet pepper (green)|green house (local)|330|440|388.67|moderate|excellent
february_13_2021|St. Ann|sweet pepper (green)|local|330|440|388.67|scarce|excellent
february_13_2021|St. Ann|sweet pepper (red)|green house (local)|-|-|-|-|-
february_13_2021|St. Ann|sweet pepper (red)|local|-|-|-|-|-
february_13_2021|St. Ann|sweet pepper (yellow)|green house (local)|-|-|-|-|-
february_13_2021|St. Ann|sweet pepper (yellow)|local|-|-|-|-|-
february_13_2021|St. Ann|sweet potato|local|110|154|132|fair|excellent
february_13_2021|St. Ann|thyme|local|-|-|-|-|-
february_13_2021|St. Ann|tomatoes(plummy)|local|44|77|55|moderate|excellent
february_13_2021|St. Ann|tomatoes(salad)|local|88|110|99|moderate|excellent
february_13_2021|St. Ann|watermelon|local|-|-|-|-|-
february_13_2021|St. Ann|yam|negro|-|-|-|-|-
february_13_2021|St. Ann|yam|sweet|-|-|-|-|-
february_13_2021|St. Ann|yam|white (lucea)|-|-|-|-|-
february_13_2021|St. Ann|yam|yellow|110|132|110|fair|excellent
february_13_2021|St. Mary|broccoli|local|990|1110|1050|moderate|good
february_13_2021|St. Mary|cabbage (green)|local|88|110|88|moderate|excellent
february_13_2021|St. Mary|cabbage (red)|local|-|-|-|-|-
february_13_2021|St. Mary|callaloo|shredded|-|-|-|-|-
february_13_2021|St. Mary|callaloo|whole|-|-|-|-|-
february_13_2021|St. Mary|cantaloupe|local|-|-|-|-|-
february_13_2021|St. Mary|carrot|local|220|242|231|scarce|excellent
february_13_2021|St. Mary|cauliflower|local|-|-|-|-|-
february_13_2021|St. Mary|coco|local|220|330|308|scarce|excellent
february_13_2021|St. Mary|cucumber|local|110|132|132|moderate|excellent
february_13_2021|St. Mary|dasheen|local|330|396|330|scarce|excellent
february_13_2021|St. Mary|escallion|local|-|-|-|-|-
february_13_2021|St. Mary|ginger|local|-|-|-|-|-
february_13_2021|St. Mary|green banana|local|44|88|66|moderate|excellent
february_13_2021|St. Mary|gungo peas|dry|-|-|-|-|-
february_13_2021|St. Mary|gungo peas|green|-|-|-|-|-
february_13_2021|St. Mary|honeydew melon|local|-|-|-|-|-
february_13_2021|St. Mary|irish potato|local|220|242|220|moderate|excellent
february_13_2021|St. Mary|lettuce|iceberg (local)|-|-|-|-|-
february_13_2021|St. Mary|lettuce|other|-|-|-|-|-
february_13_2021|St. Mary|lettuce|romaine (local)|154|198|176|scarce|excellent
february_13_2021|St. Mary|okra|local|-|-|-|-|-
february_13_2021|St. Mary|onion|local|-|-|-|-|-
february_13_2021|St. Mary|pak choi|local|77|110|88|moderate|excellent
february_13_2021|St. Mary|papaya|local|132|154|154|moderate|excellent
february_13_2021|St. Mary|pepper|scotch bonnet|440|770|660|scarce|excellent
february_13_2021|St. Mary|pepper|west indian red|176|440|220|scarce|excellent
february_13_2021|St. Mary|pineapple|cow boy|-|-|-|-|-
february_13_2021|St. Mary|pineapple|md 2|-|-|-|-|-
february_13_2021|St. Mary|pineapple|sugar loaf|-|-|-|-|-
february_13_2021|St. Mary|plantain|green|88|110|99|moderate|excellent
february_13_2021|St. Mary|plantain|ripe|-|-|-|-|-
february_13_2021|St. Mary|pumpkin|local|176|220|176|scarce|excellent
february_13_2021|St. Mary|sorrel|local|-|-|-|-|-
february_13_2021|St. Mary|string bean|local|220|220|220|scarce|excellent
february_13_2021|St. Mary|sweet pepper (green)|green house (local)|-|-|-|-|-
february_13_2021|St. Mary|sweet pepper (green)|local|330|440|385|moderate|excellent
february_13_2021|St. Mary|sweet pepper (red)|green house (local)|-|-|-|-|-
february_13_2021|St. Mary|sweet pepper (red)|local|-|-|-|-|-
february_13_2021|St. Mary|sweet pepper (yellow)|green house (local)|-|-|-|-|-
february_13_2021|St. Mary|sweet pepper (yellow)|local|-|-|-|-|-
february_13_2021|St. Mary|sweet potato|local|154|198|165|moderate|excellent
february_13_2021|St. Mary|thyme|local|-|-|-|-|-
february_13_2021|St. Mary|tomatoes(plummy)|local|66|88|88|moderate|excellent
february_13_2021|St. Mary|tomatoes(salad)|local|-|-|-|-|-
february_13_2021|St. Mary|watermelon|local|-|-|-|-|-
february_13_2021|St. Mary|yam|negro|-|-|-|-|-
february_13_2021|St. Mary|yam|sweet|-|-|-|-|-
february_13_2021|St. Mary|yam|white (lucea)|-|-|-|-|-
february_13_2021|St. Mary|yam|yellow|176|176|176|moderate|excellent
february_13_2021|Portland|broccoli|local|-|-|-|-|-
february_13_2021|Portland|cabbage (green)|local|176|220|198|scarce|excellent
february_13_2021|Portland|cabbage (red)|local|-|-|-|-|-
february_13_2021|Portland|callaloo|shredded|-|-|-|-|-
february_13_2021|Portland|callaloo|whole|176|220|198|scarce|excellent
february_13_2021|Portland|cantaloupe|local|-|-|-|-|-
february_13_2021|Portland|carrot|local|440|550|495|scarce|excellent
february_13_2021|Portland|cauliflower|local|-|-|-|-|-
february_13_2021|Portland|coco|local|286|396|341|scarce|excellent
february_13_2021|Portland|cucumber|local|-|-|-|-|-
february_13_2021|Portland|dasheen|local|198|264|231|scarce|excellent
february_13_2021|Portland|escallion|local|440|550|495|scarce|excellent
february_13_2021|Portland|ginger|local|440|550|495|scarce|excellent
february_13_2021|Portland|green banana|local|44|77|66|moderate|excellent
february_13_2021|Portland|gungo peas|dry|-|-|-|-|-
february_13_2021|Portland|gungo peas|green|-|-|-|-|-
february_13_2021|Portland|honeydew melon|local|-|-|-|-|-
february_13_2021|Portland|irish potato|local|-|-|-|-|-
february_13_2021|Portland|lettuce|iceberg (local)|-|-|-|-|-
february_13_2021|Portland|lettuce|other|-|-|-|-|-
february_13_2021|Portland|lettuce|romaine (local)|-|-|-|-|-
february_13_2021|Portland|okra|local|-|-|-|-|-
february_13_2021|Portland|onion|local|-|-|-|-|-
february_13_2021|Portland|pak choi|local|220|330|275|scarce|excellent
february_13_2021|Portland|papaya|local|154|176|165|scarce|excellent
february_13_2021|Portland|pepper|scotch bonnet|330|550|440|scarce|excellent
february_13_2021|Portland|pepper|west indian red|330|440|385|scarce|excellent
february_13_2021|Portland|pineapple|cow boy|-|-|-|-|-
february_13_2021|Portland|pineapple|md 2|176|220|198|scarce|excellent
february_13_2021|Portland|pineapple|sugar loaf|-|-|-|-|-
february_13_2021|Portland|plantain|green|110|132|121|scarce|excellent
february_13_2021|Portland|plantain|ripe|176|220|198|scarce|excellent
february_13_2021|Portland|pumpkin|local|110|132|121|scarce|excellent
february_13_2021|Portland|sorrel|local|-|-|-|-|-
february_13_2021|Portland|string bean|local|-|-|-|-|-
february_13_2021|Portland|sweet pepper (green)|green house (local)|-|-|-|-|-
february_13_2021|Portland|sweet pepper (green)|local|660|880|770|scarce|excellent
february_13_2021|Portland|sweet pepper (red)|green house (local)|-|-|-|-|-
february_13_2021|Portland|sweet pepper (red)|local|-|-|-|-|-
february_13_2021|Portland|sweet pepper (yellow)|green house (local)|-|-|-|-|-
february_13_2021|Portland|sweet pepper (yellow)|local|-|-|-|-|-
february_13_2021|Portland|sweet potato|local|176|220|198|scarce|excellent
february_13_2021|Portland|thyme|local|-|-|-|-|-
february_13_2021|Portland|tomatoes(plummy)|local|-|-|-|-|-
february_13_2021|Portland|tomatoes(salad)|local|-|-|-|-|-
february_13_2021|Portland|watermelon|local|-|-|-|-|-
february_13_2021|Portland|yam|negro|220|264|242|scarce|excellent
february_13_2021|Portland|yam|sweet|-|-|-|-|-
february_13_2021|Portland|yam|white (lucea)|220|264|242|scarce|excellent
february_13_2021|Portland|yam|yellow|220|264|242|scarce|excellent
february_13_2021|St. Thomas|broccoli|local|-|-|-|-|-
february_13_2021|St. Thomas|cabbage (green)|local|88|198|154|moderate|excellent
february_13_2021|St. Thomas|cabbage (red)|local|-|-|-|-|-
february_13_2021|St. Thomas|callaloo|shredded|-|-|-|-|-
february_13_2021|St. Thomas|callaloo|whole|88|176|154|moderate|excellent
february_13_2021|St. Thomas|cantaloupe|local|220|308|264|scarce|excellent
february_13_2021|St. Thomas|carrot|local|132|220|176|moderate|excellent
february_13_2021|St. Thomas|cauliflower|local|-|-|-|-|-
february_13_2021|St. Thomas|coco|local|220|352|264|moderate|excellent
february_13_2021|St. Thomas|cucumber|local|33|110|55|fair|excellent
february_13_2021|St. Thomas|dasheen|local|-|-|-|-|-
february_13_2021|St. Thomas|escallion|local|132|220|176|moderate|excellent
february_13_2021|St. Thomas|ginger|local|220|264|242|fair|excellent
february_13_2021|St. Thomas|green banana|local|55|110|77|moderate|excellent
february_13_2021|St. Thomas|gungo peas|dry|-|-|-|-|-
february_13_2021|St. Thomas|gungo peas|green|220|660|319|fair|excellent
february_13_2021|St. Thomas|honeydew melon|local|-|-|-|-|-
february_13_2021|St. Thomas|irish potato|local|-|-|-|-|-
february_13_2021|St. Thomas|lettuce|iceberg (local)|110|154|132|fair|excellent
february_13_2021|St. Thomas|lettuce|other|-|-|-|-|-
february_13_2021|St. Thomas|lettuce|romaine (local)|-|-|-|-|-
february_13_2021|St. Thomas|okra|local|88|154|132|moderate|excellent
february_13_2021|St. Thomas|onion|local|242|287|264.33|scarce|excellent
february_13_2021|St. Thomas|pak choi|local|88|154|99|moderate|excellent
february_13_2021|St. Thomas|papaya|local|154|264|220|fair|excellent
february_13_2021|St. Thomas|pepper|scotch bonnet|330|1110|550|scarce|excellent
february_13_2021|St. Thomas|pepper|west indian red|-|-|-|-|-
february_13_2021|St. Thomas|pineapple|cow boy|-|-|-|-|-
february_13_2021|St. Thomas|pineapple|md 2|-|-|-|-|-
february_13_2021|St. Thomas|pineapple|sugar loaf|220|264|220|scarce|excellent
february_13_2021|St. Thomas|plantain|green|66|154|88|moderate|excellent
february_13_2021|St. Thomas|plantain|ripe|176|264|264|moderate|excellent
february_13_2021|St. Thomas|pumpkin|local|66|154|88|scarce|excellent
february_13_2021|St. Thomas|sorrel|local|330|550|418|scarce|excellent
february_13_2021|St. Thomas|string bean|local|154|220|165|moderate|excellent
february_13_2021|St. Thomas|sweet pepper (green)|green house (local)|-|-|-|-|-
february_13_2021|St. Thomas|sweet pepper (green)|local|308|550|440|scarce|excellent
february_13_2021|St. Thomas|sweet pepper (red)|green house (local)|-|-|-|-|-
february_13_2021|St. Thomas|sweet pepper (red)|local|-|-|-|-|-
february_13_2021|St. Thomas|sweet pepper (yellow)|green house (local)|-|-|-|-|-
february_13_2021|St. Thomas|sweet pepper (yellow)|local|-|-|-|-|-
february_13_2021|St. Thomas|sweet potato|local|176|220|198|moderate|excellent
february_13_2021|St. Thomas|thyme|local|660|770|660|scarce|excellent
february_13_2021|St. Thomas|tomatoes(plummy)|local|44|88|60.5|fair|excellent
february_13_2021|St. Thomas|tomatoes(salad)|local|-|-|-|-|-
february_13_2021|St. Thomas|watermelon|local|287|330|308.33|scarce|excellent
february_13_2021|St. Thomas|yam|negro|-|-|-|-|-
february_13_2021|St. Thomas|yam|sweet|-|-|-|-|-
february_13_2021|St. Thomas|yam|white (lucea)|-|-|-|-|-
february_13_2021|St. Thomas|yam|yellow|176|264|198|moderate|excellent
